"Gene","log2FoldChange","pvalue","padj"
"Sipa1l3",0.333521388608962,0.00627746318909751,0.12036785928643
"Zfand6",-0.207040991281506,0.00395690012068903,0.105171584310589
"Sh3gl3",-0.339838198865732,0.00871230406931402,0.1350957381527
"Rabep2",-0.250387807221353,0.00796169558591983,0.130521921510702
"Parva",0.271124690814151,0.00157226173304615,0.0812666231210624
"Tub",1.17971133697022,0.00111524055704128,0.0743763654838762
"Zfp300",0.428139378870466,0.000643658507442729,0.0632114767371945
"Cul4b",0.318160700512539,0.00784489614126339,0.129846252872979
"Aff2",1.33684487241096,0.000230487856945871,0.0475577632311113
"Stard8",0.205510394266938,0.00980977024909138,0.14125877374327
"Atp11a",0.449140863684775,0.00334256045363813,0.0995712510029797
"Erlin2",0.234715210704681,0.000725861534225722,0.0648040379435098
"Adgra2",0.442562662433528,0.00573799472458717,0.116788455289616
"Adrb3",-1.54742429411664,0.00912723257045463,0.137592689252548
"Tnks",0.281682061844928,0.00518024681056484,0.115211796221592
"Kat6a",0.368928587575332,0.00323714457915839,0.0991400764980921
"Sfrp1",0.977784286312377,0.00838741800172421,0.133862464337377
"Wwc2",0.3774332785434,0.000492166396418108,0.059474129333731
"Mak16",-0.262350671866397,0.000363949127448585,0.0576487591015602
"Wrn",0.315420031971638,0.00814900401483546,0.131626072524716
"Frg1",-0.255428098901944,0.00987008871860323,0.14142174342193
"Sh3rf1",0.400440534481745,0.00679723506767019,0.12340007415805
"Cdh11",0.939213828412217,0.00880622719473228,0.135434114938897
"Tnpo2",0.213656835177629,0.000461600975486824,0.059474129333731
"Orc6",-0.297357263386284,0.00359057967816544,0.100748246169629
"Gab1",0.345070621258178,0.00911111132953048,0.137516169052575
"Ist1",-0.117925008856568,0.00623655718772815,0.12036785928643
"St3gal2",0.349884861431134,0.000570823758933394,0.061829447006234
"Polr2c",-0.263927347179885,0.00563088437472824,0.116788455289616
"6430548M08Rik",0.253919959934978,0.00528974911575338,0.115583326076659
"Dctn1",0.245450435363285,0.00132824373844698,0.0777310235337168
"Cdh5",0.768905160871133,0.00957894701364869,0.13977213398891
"Nip7",-0.251669883043721,0.00481541602151206,0.113927847891943
"Ankrd49",-0.242381937374464,0.00348369810744324,0.100556053424378
"Taf1d",-0.478057959065168,0.00128004056458764,0.0769643981915942
"Vps26b",0.217377269760826,0.00225116720338413,0.0903969893927149
"Pdgfd",0.505893341445055,0.00545411261133456,0.115583326076659
